e_Mo,e_Co,e_0,e_Cr,e_Mn,sigma,e_C,e_Al,e_V,e_Ni,e_Si,nu
-75.2579345703125,-12.9072265625,760.764404296875,-54.82063293457031,-77.94790649414062,22.43685531616211,-37.861663818359375,2.904754638671875,-62.912994384765625,-29.52459716796875,-8.0435791015625,54.96495056152344
-72.69268798828125,-26.34942626953125,750.2678833007812,-50.13893127441406,-68.52641296386719,21.666000366210938,-39.86004638671875,14.832427978515625,-85.97508239746094,-29.34674072265625,-11.654296875,43.924278259277344
-73.413330078125,-38.092620849609375,750.7734375,-48.12290954589844,-73.22804260253906,19.901819229125977,-35.60137939453125,21.104278564453125,-60.30870056152344,-32.06597900390625,-12.02947998046875,40.99232864379883
-71.79573059082031,-26.36749267578125,735.72900390625,-47.8016357421875,-71.41673278808594,21.113807678222656,-33.447174072265625,21.914825439453125,-21.38958740234375,-27.161529541015625,-7.110321044921875,58.55956268310547
-68.220703125,-35.919586181640625,731.18603515625,-48.83329772949219,-66.62652587890625,21.748851776123047,-33.166229248046875,15.5518798828125,-54.09687805175781,-27.278900146484375,-8.464569091796875,39.78968811035156
-71.14138793945312,-22.040863037109375,739.4691162109375,-46.9530029296875,-70.87686157226562,19.97551918029785,-36.80975341796875,8.62469482421875,-120.13945007324219,-29.257171630859375,-8.58099365234375,29.598804473876953
-79.47691345214844,-32.83111572265625,756.3239135742188,-56.14430236816406,-71.81350708007812,19.670793533325195,-33.410980224609375,22.58880615234375,-87.5440673828125,-31.703338623046875,-11.3193359375,17.113012313842773
-74.35113525390625,-48.546051025390625,753.9013061523438,-53.77342224121094,-74.74787902832031,18.19464874267578,-36.669769287109375,23.118804931640625,-40.981781005859375,-29.72662353515625,-8.984283447265625,20.518278121948242
-67.63197326660156,-32.34088134765625,741.2977294921875,-48.73899841308594,-67.78504943847656,19.49078369140625,-36.28460693359375,17.12615966796875,-45.09710693359375,-31.59576416015625,-9.7755126953125,25.68269157409668
-74.02485656738281,-42.12469482421875,752.32080078125,-50.647430419921875,-73.96844482421875,19.855152130126953,-38.854644775390625,23.35528564453125,-101.76239013671875,-29.78973388671875,-8.370147705078125,21.431772232055664
-74.0560302734375,-49.0318603515625,746.2042236328125,-47.978240966796875,-74.47688293457031,18.558141708374023,-36.591644287109375,23.899688720703125,-25.7984619140625,-29.88482666015625,-8.267547607421875,28.0342960357666
-71.57804870605469,-7.2532958984375,748.2450561523438,-49.29248046875,-71.68466186523438,17.94466781616211,-39.244964599609375,6.296600341796875,-23.805389404296875,-30.032501220703125,-9.892181396484375,15.426743507385254
-72.63409423828125,-21.90521240234375,751.4609985351562,-48.29627990722656,-73.68280029296875,20.100696563720703,-37.647247314453125,22.669036865234375,-59.0662841796875,-32.13775634765625,-10.54266357421875,19.378175735473633
-77.12234497070312,-43.70660400390625,752.2979736328125,-52.94477844238281,-71.79713439941406,20.296157836914062,-34.579803466796875,15.837188720703125,-43.153228759765625,-32.77886962890625,-11.573944091796875,8.7046537399292
-83.32661437988281,-23.630340576171875,760.5107421875,-50.9971923828125,-72.63088989257812,17.921281814575195,-39.910888671875,20.9600830078125,-123.45452880859375,-30.67791748046875,-9.971649169921875,5.521783351898193
-75.92462158203125,-27.051422119140625,751.9561157226562,-52.29095458984375,-74.16984558105469,20.136268615722656,-35.556549072265625,17.896087646484375,-28.096527099609375,-31.2960205078125,-8.8909912109375,17.096649169921875
-85.33851623535156,-2.61004638671875,766.5047607421875,-53.42582702636719,-79.5804443359375,20.20003890991211,-39.74920654296875,6.341705322265625,-54.668975830078125,-30.197479248046875,-10.437957763671875,12.746678352355957
-75.800048828125,-34.619659423828125,755.3020629882812,-50.22981262207031,-69.41291809082031,20.008628845214844,-41.999786376953125,24.113250732421875,-45.90486145019531,-29.923370361328125,-9.462890625,26.853975296020508
-76.33111572265625,-32.808990478515625,748.5772094726562,-46.18910217285156,-73.62612915039062,21.320560455322266,-38.282989501953125,6.348785400390625,-86.58702087402344,-28.52056884765625,-9.893646240234375,14.659099578857422
-71.66983032226562,-45.48048400878906,742.036376953125,-49.385223388671875,-66.92384338378906,19.8929443359375,-37.44378662109375,19.06573486328125,-24.087646484375,-29.233154296875,-12.9224853515625,24.559415817260742
-72.19642639160156,-30.0570068359375,743.2623291015625,-48.11515808105469,-66.77998352050781,19.4091796875,-33.41253662109375,18.1243896484375,-23.24212646484375,-32.845123291015625,-12.144012451171875,10.516663551330566
-77.03817749023438,-27.270294189453125,753.521728515625,-48.63481140136719,-69.22221374511719,20.47675323486328,-40.632232666015625,8.25079345703125,-35.894073486328125,-31.09759521484375,-9.26239013671875,36.32141876220703
-83.894775390625,-31.412200927734375,758.0486450195312,-54.41398620605469,-71.43446350097656,19.39470672607422,-37.018951416015625,19.54656982421875,-50.25810241699219,-31.055755615234375,-11.6572265625,18.870933532714844
-78.876220703125,-25.4390869140625,762.8367919921875,-56.67985534667969,-81.42169189453125,19.853168487548828,-36.787078857421875,13.30047607421875,-82.87666320800781,-28.702972412109375,-7.921234130859375,23.12739372253418
-83.84031677246094,-36.89349365234375,767.61474609375,-54.284759521484375,-77.0330810546875,17.07614517211914,-40.411163330078125,17.232574462890625,-64.38258361816406,-30.708892822265625,-9.535858154296875,12.99742603302002
-81.33293151855469,-22.89190673828125,756.7808837890625,-51.01220703125,-74.097900390625,21.758785247802734,-40.526397705078125,16.9609375,-71.10169982910156,-29.0648193359375,-10.870025634765625,12.770966529846191
-80.60893249511719,-29.14190673828125,765.3096923828125,-52.79753112792969,-79.31292724609375,19.72154998779297,-41.35260009765625,18.733795166015625,-80.33889770507812,-29.095947265625,-6.984527587890625,10.215630531311035
-75.89457702636719,-6.672698974609375,749.1292724609375,-56.011932373046875,-72.54579162597656,19.00485610961914,-35.886962890625,4.612548828125,-47.73414611816406,-30.62701416015625,-9.0570068359375,7.444684028625488
-65.85197448730469,-16.096282958984375,740.2546997070312,-50.02449035644531,-65.76249694824219,19.394527435302734,-36.629302978515625,13.03485107421875,-57.16679382324219,-29.0340576171875,-12.17633056640625,11.861062049865723
-77.70555114746094,-54.33625793457031,745.831298828125,-48.51701354980469,-70.81840515136719,18.400964736938477,-35.632720947265625,26.339508056640625,-67.978759765625,-31.273773193359375,-10.8968505859375,13.919962882995605
-79.36466979980469,-23.73394775390625,758.7252197265625,-54.32542419433594,-73.62338256835938,19.30855941772461,-37.939697265625,11.006988525390625,-30.397308349609375,-33.204254150390625,-8.94195556640625,9.853876113891602
-75.52841186523438,-22.73095703125,749.3817138671875,-52.045989990234375,-74.18696594238281,19.526519775390625,-36.07293701171875,-1.848419189453125,-17.183441162109375,-28.417083740234375,-6.56658935546875,16.54825782775879
-73.33197021484375,-54.63603210449219,749.1122436523438,-49.45960998535156,-67.94599914550781,20.615867614746094,-38.07513427734375,33.0654296875,-51.04753112792969,-30.25885009765625,-11.117645263671875,13.573628425598145
-70.90177917480469,-45.03117370605469,745.1055908203125,-50.18170166015625,-76.25662231445312,20.21293067932129,-33.40057373046875,21.444000244140625,-105.37388610839844,-29.44964599609375,-9.861053466796875,11.338990211486816
-76.10694885253906,-48.20941162109375,754.6473388671875,-51.17207336425781,-72.59368896484375,18.051515579223633,-38.50665283203125,22.4144287109375,-82.66845703125,-30.17022705078125,-9.658111572265625,14.263930320739746
-81.84591674804688,-43.031646728515625,759.4974365234375,-53.54853820800781,-72.80928039550781,20.178281784057617,-38.79278564453125,14.344207763671875,-74.74269104003906,-30.99420166015625,-8.3480224609375,21.260690689086914
-68.59164428710938,-15.322967529296875,740.637451171875,-45.7437744140625,-71.11599731445312,21.119304656982422,-36.10186767578125,18.00439453125,-30.880859375,-28.5491943359375,-10.615264892578125,19.08562469482422
-81.65266418457031,-19.454803466796875,773.0065307617188,-51.541839599609375,-79.68486022949219,18.977638244628906,-40.5294189453125,14.119903564453125,-39.8070068359375,-32.331207275390625,-12.569580078125,16.102941513061523
-77.07688903808594,-38.3917236328125,751.1129760742188,-50.58226013183594,-68.05630493164062,19.898662567138672,-38.666717529296875,34.20965576171875,-80.13632202148438,-30.908660888671875,-12.020751953125,22.15186309814453
-69.78361511230469,-31.521270751953125,738.9229125976562,-50.50537109375,-70.89454650878906,19.65125274658203,-32.9395751953125,13.94207763671875,-64.61033630371094,-28.93585205078125,-9.147369384765625,11.591031074523926
-73.52491760253906,-32.9598388671875,751.3177490234375,-52.37388610839844,-76.44319152832031,18.63011932373047,-37.470001220703125,22.912109375,-27.42718505859375,-28.985321044921875,-8.891937255859375,13.955108642578125
-70.97930908203125,-14.549285888671875,749.1246948242188,-47.33815002441406,-69.410400390625,18.108671188354492,-44.13954162597656,21.8798828125,-115.72605895996094,-26.11138916015625,-9.842315673828125,8.61567497253418
-80.05436706542969,-47.30152893066406,746.6211547851562,-49.66828918457031,-69.38169860839844,16.129661560058594,-36.306121826171875,23.082305908203125,-62.299560546875,-31.246826171875,-9.590789794921875,8.347871780395508
-76.26907348632812,-47.90364074707031,747.2977294921875,-49.364959716796875,-72.82502746582031,21.039907455444336,-34.23870849609375,20.542144775390625,-46.88343811035156,-29.138092041015625,-12.89434814453125,16.227136611938477
-72.12001037597656,-38.216217041015625,742.5831909179688,-51.220184326171875,-64.76812744140625,20.476783752441406,-36.3651123046875,16.843841552734375,-44.86534118652344,-28.488800048828125,-11.560272216796875,38.91501235961914
-76.39419555664062,-42.93487548828125,738.5721435546875,-48.742889404296875,-68.83848571777344,21.30754280090332,-33.2430419921875,19.859161376953125,-39.792266845703125,-28.676666259765625,-10.271453857421875,66.34567260742188
-78.20469665527344,-13.6080322265625,752.8228759765625,-51.68910217285156,-75.11555480957031,20.85413360595703,-37.397705078125,7.19610595703125,-54.73515319824219,-31.257537841796875,-9.2281494140625,59.50764846801758
-74.47596740722656,-52.02622985839844,751.9656982421875,-52.02403259277344,-75.33695983886719,21.02109146118164,-36.44091796875,27.0159912109375,-75.5604248046875,-30.783172607421875,-8.011749267578125,61.96074676513672
-72.13650512695312,-44.23204040527344,766.2376098632812,-53.72627258300781,-80.74755859375,19.384963989257812,-38.8331298828125,18.255584716796875,-34.01324462890625,-32.775665283203125,-9.4730224609375,60.6676139831543
-74.64863586425781,-33.133270263671875,750.785888671875,-53.562713623046875,-70.76412963867188,20.800601959228516,-37.241302490234375,5.02569580078125,-24.157867431640625,-28.109893798828125,-9.353363037109375,46.460880279541016
-69.47332763671875,-40.714569091796875,750.845703125,-48.31022644042969,-71.63862609863281,20.06120491027832,-40.187835693359375,27.747467041015625,-46.38787841796875,-29.9227294921875,-9.41424560546875,36.12486267089844
-78.65559387207031,-37.7667236328125,753.28271484375,-52.136260986328125,-71.69015502929688,20.106521606445312,-38.037628173828125,12.664642333984375,-75.96949768066406,-30.1826171875,-8.773162841796875,39.23397445678711
-70.95866394042969,-54.73442077636719,740.828857421875,-47.85688781738281,-65.14669799804688,20.715648651123047,-37.771453857421875,32.637176513671875,-33.679595947265625,-28.19989013671875,-12.509368896484375,36.59183120727539
-73.68017578125,-35.91815185546875,752.332275390625,-51.389984130859375,-70.91168212890625,19.681716918945312,-38.699371337890625,31.8271484375,-54.97993469238281,-30.58221435546875,-11.71466064453125,45.29769515991211
-75.53445434570312,-31.066986083984375,749.636962890625,-50.37605285644531,-72.88027954101562,20.51242446899414,-38.168487548828125,28.488677978515625,-72.87347412109375,-29.174591064453125,-9.875396728515625,39.626869201660156
-76.24127197265625,-29.366302490234375,752.586181640625,-52.66810607910156,-74.45909118652344,18.70279312133789,-39.038360595703125,18.207275390625,-15.371856689453125,-29.722503662109375,-9.223419189453125,25.2763671875
-78.22396850585938,-39.133453369140625,764.361083984375,-56.166015625,-75.45779418945312,18.52071762084961,-39.5848388671875,24.37884521484375,-71.18807983398438,-30.935699462890625,-8.17999267578125,19.75109100341797
-82.10214233398438,-49.43548583984375,763.48193359375,-48.1055908203125,-76.35891723632812,18.24845314025879,-41.828125,24.13189697265625,-70.61109924316406,-30.097900390625,-9.601043701171875,20.92449378967285
-79.54423522949219,-20.150146484375,766.95556640625,-50.08058166503906,-75.76797485351562,19.196537017822266,-41.90093994140625,13.1868896484375,-95.48095703125,-30.208282470703125,-10.736846923828125,8.76327133178711
-72.30166625976562,-37.941802978515625,754.2485961914062,-51.80274963378906,-66.23809814453125,19.541425704956055,-39.863739013671875,23.893798828125,-46.818511962890625,-31.03704833984375,-9.78228759765625,18.853052139282227
-67.08908081054688,-38.194000244140625,743.5670166015625,-51.12530517578125,-70.26139831542969,19.54720687866211,-33.69427490234375,23.374908447265625,-79.14045715332031,-29.448822021484375,-10.684722900390625,15.525490760803223
-74.19486999511719,-43.42828369140625,749.0985107421875,-51.0728759765625,-71.40238952636719,21.665895462036133,-37.24383544921875,32.667266845703125,-60.16026306152344,-28.7176513671875,-10.205841064453125,36.73320388793945
-80.42880249023438,-26.9493408203125,761.3655395507812,-53.539215087890625,-76.34375,18.69957733154297,-36.603973388671875,8.7991943359375,-34.24993896484375,-32.7255859375,-10.125244140625,13.956690788269043
-84.42817687988281,-49.82011413574219,774.9794921875,-53.9266357421875,-75.18702697753906,20.70102310180664,-45.285919189453125,32.67315673828125,-119.10057067871094,-31.250885009765625,-10.203399658203125,13.488316535949707
-78.38020324707031,-5.094207763671875,761.1339111328125,-52.797149658203125,-71.87774658203125,20.651844024658203,-42.94671630859375,7.863983154296875,-33.210479736328125,-30.0291748046875,-9.847808837890625,14.974478721618652
-76.2310791015625,-38.56329345703125,760.1591186523438,-53.751007080078125,-77.05546569824219,20.63187026977539,-39.733306884765625,22.915008544921875,-54.9246826171875,-29.72137451171875,-9.477569580078125,18.343608856201172
-72.92234802246094,-24.47674560546875,752.829833984375,-51.36778259277344,-74.25914001464844,19.565940856933594,-38.36309814453125,17.797210693359375,-88.29595947265625,-28.9227294921875,-9.46600341796875,19.056379318237305
-85.47422790527344,-40.316986083984375,762.8170166015625,-53.099945068359375,-73.15451049804688,19.27336883544922,-38.8934326171875,17.51922607421875,-41.27203369140625,-28.3720703125,-12.53594970703125,13.27076244354248
-91.06382751464844,-23.2257080078125,790.377685546875,-55.905120849609375,-83.82327270507812,18.645965576171875,-46.356689453125,12.2532958984375,-94.17251586914062,-34.165313720703125,-8.68292236328125,17.30113983154297
-75.83978271484375,-10.84747314453125,754.6109619140625,-48.77203369140625,-71.81553649902344,15.879947662353516,-37.98046875,17.84735107421875,-84.55239868164062,-32.182647705078125,-12.8187255859375,8.148290634155273
-72.60845947265625,-33.31683349609375,746.2881469726562,-52.62187194824219,-68.21315002441406,17.468955993652344,-37.386322021484375,16.267608642578125,-36.899932861328125,-28.48077392578125,-9.013702392578125,7.869941234588623
-70.65121459960938,-37.01580810546875,739.5054931640625,-48.76371765136719,-73.62722778320312,19.31192398071289,-36.09918212890625,10.8160400390625,-84.46321105957031,-26.355499267578125,-6.78363037109375,16.24268913269043
-80.1163330078125,-27.5189208984375,759.237548828125,-50.95942687988281,-77.55964660644531,18.96177101135254,-38.2305908203125,12.6832275390625,-50.49208068847656,-31.94415283203125,-8.37982177734375,21.770477294921875
-79.87077331542969,-28.780609130859375,755.8509521484375,-53.53669738769531,-72.5494384765625,18.267549514770508,-37.8944091796875,22.574462890625,-101.77482604980469,-29.090576171875,-7.889068603515625,17.107248306274414
-80.36175537109375,-30.475341796875,762.4464721679688,-53.74028015136719,-78.26115417480469,19.472644805908203,-36.054168701171875,11.555419921875,-67.876708984375,-32.250030517578125,-8.993560791015625,15.095174789428711
-71.10679626464844,-37.70751953125,746.8518676757812,-52.613494873046875,-67.78822326660156,20.516746520996094,-39.05914306640625,20.038177490234375,-79.47711181640625,-27.063690185546875,-9.22857666015625,24.525835037231445
-78.29989624023438,-26.933837890625,750.53271484375,-52.855133056640625,-76.52540588378906,18.4295597076416,-34.23321533203125,14.219329833984375,-53.644256591796875,-29.01080322265625,-8.44403076171875,10.989336967468262
-73.62283325195312,-45.43479919433594,736.4052734375,-49.12095642089844,-69.67337036132812,18.859771728515625,-30.32720947265625,17.903167724609375,-59.978729248046875,-29.3780517578125,-9.8704833984375,14.202311515808105
-79.3870849609375,-19.38934326171875,755.3698120117188,-52.199920654296875,-76.88056945800781,20.458377838134766,-35.403045654296875,10.807830810546875,-77.20191955566406,-32.889068603515625,-9.656158447265625,13.82800579071045
-81.43733215332031,-33.378021240234375,760.407958984375,-50.76533508300781,-75.19741821289062,18.894262313842773,-43.22442626953125,36.718017578125,-26.41094970703125,-28.21441650390625,-9.78839111328125,7.181436538696289
-76.56961059570312,-34.577606201171875,752.7499389648438,-55.49916076660156,-69.31182861328125,21.122058868408203,-38.404022216796875,17.455596923828125,-60.5272216796875,-29.24017333984375,-9.8399658203125,6.645086765289307
-70.93695068359375,-24.947967529296875,748.8369140625,-51.121917724609375,-69.13145446777344,19.223867416381836,-37.31402587890625,15.909332275390625,-93.9345703125,-30.996124267578125,-9.152740478515625,8.173089981079102
-61.73945617675781,-36.0252685546875,727.580322265625,-42.87017822265625,-59.37922668457031,20.393381118774414,-35.999755859375,16.192596435546875,-44.458099365234375,-28.82135009765625,-12.66290283203125,14.955662727355957
-70.752197265625,-27.56243896484375,735.5499267578125,-47.55906677246094,-62.53849792480469,21.535507202148438,-33.61553955078125,15.325714111328125,-46.61387634277344,-31.0826416015625,-10.599212646484375,25.822582244873047
-72.63584899902344,-37.664337158203125,743.2149047851562,-50.95838928222656,-64.96685791015625,19.528236389160156,-36.040069580078125,20.753936767578125,-7.737701416015625,-31.689483642578125,-10.03863525390625,20.905189514160156
-87.24580383300781,-25.1483154296875,770.743896484375,-52.63313293457031,-79.26832580566406,19.50124740600586,-41.404998779296875,25.682952880859375,10.867340087890625,-31.45281982421875,-8.5203857421875,28.373811721801758
-72.41203308105469,-30.153106689453125,746.7171630859375,-54.20674133300781,-68.87321472167969,21.614259719848633,-32.977142333984375,8.969085693359375,-60.342010498046875,-30.2752685546875,-13.471221923828125,16.37470245361328
-77.1156005859375,-24.053558349609375,773.3359985351562,-53.37223815917969,-80.70021057128906,19.332258224487305,-44.323822021484375,12.9908447265625,-23.786895751953125,-29.712158203125,-7.59771728515625,19.30318260192871
-91.70085144042969,-2.738922119140625,783.5076904296875,-55.62774658203125,-81.043212890625,20.202810287475586,-43.149993896484375,8.13177490234375,-46.73008728027344,-33.88104248046875,-11.22412109375,21.960315704345703
-84.39927673339844,-41.09039306640625,770.85302734375,-47.09638977050781,-80.25515747070312,22.213550567626953,-41.428497314453125,30.53076171875,-79.20979309082031,-33.43353271484375,-10.042144775390625,14.99439811706543
-69.989990234375,-24.353790283203125,745.3585815429688,-46.919525146484375,-72.43783569335938,17.881580352783203,-38.996185302734375,16.247039794921875,-76.25811767578125,-30.207122802734375,-8.699127197265625,11.244914054870605
-69.22872924804688,-54.552337646484375,738.9331665039062,-49.373321533203125,-66.11607360839844,21.804798126220703,-35.73663330078125,33.0950927734375,-72.60734558105469,-29.00897216796875,-11.315155029296875,21.421052932739258
-71.89822387695312,-20.35400390625,750.2457275390625,-53.33905029296875,-71.6961669921875,21.044757843017578,-39.5933837890625,17.135772705078125,-59.42613220214844,-28.703369140625,-8.04315185546875,18.48036003112793
-76.45248413085938,-16.379791259765625,755.6595458984375,-53.30171203613281,-69.39813232421875,17.841075897216797,-36.576629638671875,14.96978759765625,-46.81559753417969,-29.176849365234375,-13.490203857421875,5.862337112426758
-82.542236328125,-15.188018798828125,753.9814453125,-51.332550048828125,-72.66047668457031,18.50153350830078,-38.039947509765625,14.410552978515625,-48.298095703125,-30.95831298828125,-10.998992919921875,9.878024101257324
-78.39352416992188,-45.30671691894531,750.0593872070312,-47.11213684082031,-72.41207885742188,18.179824829101562,-37.8953857421875,19.447540283203125,-107.97944641113281,-29.061248779296875,-9.427398681640625,14.137761116027832
-72.90510559082031,-44.907470703125,741.4338989257812,-48.907928466796875,-64.76907348632812,20.002033233642578,-36.817138671875,18.215606689453125,-53.89543151855469,-30.562530517578125,-11.21136474609375,16.697429656982422
-71.19732666015625,-42.16302490234375,740.443115234375,-48.704376220703125,-70.99331665039062,18.879539489746094,-34.84130859375,26.840911865234375,-84.27656555175781,-28.349334716796875,-11.1544189453125,27.077974319458008
-70.49522399902344,-52.36570739746094,734.2869873046875,-48.35786437988281,-59.709197998046875,20.540847778320312,-34.10223388671875,25.1195068359375,-108.64813232421875,-28.652740478515625,-11.8717041015625,19.382747650146484
-65.4595947265625,-36.308258056640625,735.7633666992188,-50.35459899902344,-64.56916809082031,20.993974685668945,-34.196136474609375,23.775665283203125,-109.98782348632812,-30.183624267578125,-9.57342529296875,29.940128326416016
-77.52809143066406,-35.13140869140625,750.5127563476562,-53.33319091796875,-70.6685791015625,16.83806610107422,-32.439483642578125,9.03814697265625,-57.584075927734375,-31.097320556640625,-11.669891357421875,25.28513526916504
-74.33769226074219,-26.5157470703125,750.174072265625,-49.32777404785156,-68.89335632324219,19.23169708251953,-39.885589599609375,19.738616943359375,-65.77006530761719,-29.46807861328125,-10.176025390625,8.282146453857422
-67.10739135742188,-29.636474609375,735.352783203125,-47.366607666015625,-63.39183044433594,22.098529815673828,-38.463653564453125,5.94024658203125,-50.60289001464844,-26.05419921875,-12.478759765625,22.07404899597168
-70.85858154296875,-39.479705810546875,728.2031860351562,-49.58375549316406,-64.04246520996094,20.455093383789062,-30.995819091796875,9.323822021484375,-91.69903564453125,-27.67584228515625,-10.256988525390625,28.947694778442383
-68.70277404785156,-56.0506591796875,734.9998168945312,-48.62345886230469,-73.73272705078125,20.309139251708984,-32.219512939453125,28.2789306640625,-159.78652954101562,-26.711700439453125,-8.01751708984375,37.555076599121094
-76.30854797363281,-4.08135986328125,757.9570922851562,-54.68327331542969,-78.4654541015625,24.319808959960938,-36.7064208984375,4.694610595703125,-124.19064331054688,-28.880157470703125,-6.472991943359375,46.35014724731445
-78.40811157226562,-13.76153564453125,756.840087890625,-52.99757385253906,-73.53221130371094,20.672332763671875,-38.707183837890625,17.51666259765625,-47.84423828125,-30.820098876953125,-11.61175537109375,38.624656677246094
-72.73291015625,-45.18296813964844,751.616455078125,-51.27976989746094,-76.22709655761719,21.63998794555664,-37.309173583984375,10.515716552734375,-17.009307861328125,-30.40606689453125,-8.70526123046875,48.3371467590332
-86.02766418457031,-37.413604736328125,770.8201904296875,-53.321746826171875,-71.74356079101562,20.011627197265625,-40.17169189453125,28.358489990234375,-18.854736328125,-34.584808349609375,-14.59130859375,36.6451530456543
-71.22625732421875,-23.100555419921875,754.7279052734375,-48.84063720703125,-75.14276123046875,18.752452850341797,-40.33447265625,18.00079345703125,-57.86817932128906,-30.868377685546875,-7.15576171875,28.241743087768555
-79.29035949707031,-29.250152587890625,745.718994140625,-52.15797424316406,-72.31642150878906,21.355831146240234,-32.558807373046875,11.184814453125,-49.70011901855469,-32.559722900390625,-10.286041259765625,23.188976287841797
-68.07757568359375,-23.28387451171875,732.054931640625,-46.671539306640625,-66.33222961425781,21.97592544555664,-33.75909423828125,19.027191162109375,5.65277099609375,-27.6300048828125,-11.213592529296875,27.085723876953125
-73.14338684082031,-44.439117431640625,735.7318115234375,-47.64048767089844,-63.277313232421875,20.188312530517578,-34.944305419921875,27.56207275390625,-19.98406982421875,-28.993438720703125,-15.12677001953125,15.023341178894043
-68.58441162109375,-17.442626953125,732.075439453125,-48.100372314453125,-68.81382751464844,20.12755584716797,-34.9222412109375,11.848876953125,-15.471221923828125,-27.2259521484375,-9.393707275390625,9.666544914245605
-71.58966064453125,-14.997711181640625,741.96875,-49.63600158691406,-70.94573974609375,18.835315704345703,-35.691436767578125,15.663970947265625,-62.05841064453125,-28.43756103515625,-9.801727294921875,17.523212432861328
-77.34169006347656,-55.267974853515625,740.1867065429688,-50.61351013183594,-67.84628295898438,20.160655975341797,-32.41375732421875,20.496124267578125,-31.989898681640625,-30.426361083984375,-13.16973876953125,10.857866287231445
-75.7889404296875,-31.138671875,748.014892578125,-50.92018127441406,-69.40715026855469,17.711471557617188,-36.360565185546875,12.679595947265625,-50.0335693359375,-30.36322021484375,-11.032928466796875,27.145246505737305
-74.96366882324219,-32.075653076171875,748.8345947265625,-49.2164306640625,-65.46290588378906,18.563539505004883,-39.860260009765625,12.95452880859375,-87.39715576171875,-29.905426025390625,-11.48260498046875,21.37824058532715
-77.43489074707031,-26.040191650390625,758.81201171875,-52.50996398925781,-69.68472290039062,18.062469482421875,-38.08880615234375,13.5439453125,-55.96253967285156,-33.18310546875,-11.174591064453125,6.615952014923096
-75.18601989746094,-47.05780029296875,740.1001586914062,-47.91172790527344,-70.01031494140625,20.353458404541016,-35.34222412109375,20.667449951171875,-50.83891296386719,-28.0380859375,-9.64239501953125,12.134751319885254
-72.60235595703125,-32.705596923828125,751.36962890625,-48.48942565917969,-71.41436767578125,19.52789878845215,-37.0460205078125,21.725738525390625,-103.19769287109375,-32.8663330078125,-11.133392333984375,9.613192558288574
-81.11367797851562,-22.299774169921875,757.0174560546875,-52.19667053222656,-77.44338989257812,18.65079116821289,-36.520477294921875,15.630462646484375,-66.11004638671875,-29.958160400390625,-9.294403076171875,8.082256317138672
-78.16522216796875,-24.785552978515625,753.5291137695312,-51.480438232421875,-72.44717407226562,21.354270935058594,-38.4554443359375,10.588134765625,-26.189117431640625,-30.03826904296875,-10.237030029296875,15.377750396728516
-76.72731018066406,-35.7713623046875,750.5867309570312,-48.050689697265625,-69.46241760253906,18.451812744140625,-38.6591796875,18.004608154296875,-79.4359130859375,-31.09564208984375,-9.758941650390625,22.695903778076172
-74.12397766113281,-44.57609558105469,746.0723266601562,-50.351715087890625,-67.39788818359375,21.16964340209961,-36.244171142578125,18.073760986328125,-65.11312866210938,-30.58935546875,-8.768798828125,12.131562232971191
-79.0509033203125,-22.3905029296875,762.5662841796875,-54.46742248535156,-80.62394714355469,19.315460205078125,-41.21453857421875,12.72607421875,-43.967803955078125,-29.539306640625,-6.71392822265625,16.52168846130371
-81.10635375976562,-49.13102722167969,760.9411010742188,-55.087005615234375,-74.87110900878906,22.09575080871582,-37.385009765625,17.81524658203125,-142.23422241210938,-31.862640380859375,-7.456695556640625,9.569478034973145
-80.12672424316406,-37.889892578125,758.3525390625,-54.496734619140625,-82.62229919433594,20.657386779785156,-33.43865966796875,17.244781494140625,-48.914031982421875,-31.03564453125,-6.37896728515625,20.69472885131836
-75.23553466796875,-38.408416748046875,751.8735961914062,-53.29939270019531,-72.31715393066406,21.920616149902344,-36.917755126953125,22.56689453125,-52.14265441894531,-30.716583251953125,-9.276153564453125,29.0118465423584
-71.43257141113281,-30.11883544921875,748.2372436523438,-50.91404724121094,-66.51947021484375,20.599185943603516,-39.21685791015625,26.429046630859375,-44.36456298828125,-27.2464599609375,-12.892608642578125,21.413240432739258
-71.44357299804688,-23.88726806640625,740.0894165039062,-47.70582580566406,-72.02326965332031,18.67691993713379,-36.330474853515625,9.67755126953125,-55.652587890625,-27.70831298828125,-8.770111083984375,23.355363845825195
-83.20372009277344,-46.883697509765625,756.3662109375,-51.7962646484375,-72.03834533691406,21.06421661376953,-38.32159423828125,32.666839599609375,-103.58256530761719,-28.752716064453125,-9.272918701171875,27.77233123779297
-83.55915832519531,-24.724517822265625,768.1881103515625,-51.63124084472656,-79.96234130859375,22.440656661987305,-39.51715087890625,16.521087646484375,-27.996673583984375,-33.654083251953125,-11.34417724609375,45.353267669677734
-75.53717041015625,-35.0115966796875,737.9620361328125,-48.19282531738281,-69.2354736328125,20.808786392211914,-35.5782470703125,22.427154541015625,-50.75706481933594,-28.856536865234375,-8.248321533203125,39.833892822265625
-74.1697998046875,-34.456085205078125,744.22265625,-51.21626281738281,-69.66024780273438,21.15464210510254,-39.079742431640625,18.258514404296875,-89.41192626953125,-25.798858642578125,-7.8990478515625,40.096378326416016
