e_C,e_Al,e_Ni,e_V,nu,sigma,e_Si,e_0,e_Cr,e_Mo,e_Co,e_Mn
-152.61122131347656,36.3751220703125,-29.150146484375,-89.79782104492188,34.46686553955078,21.69957733154297,-15.706207275390625,742.3184814453125,-51.03919982910156,-44.13665771484375,-24.047393798828125,-74.42219543457031
-143.93011474609375,15.018035888671875,-27.682037353515625,-113.85308837890625,17.217832565307617,19.764041900634766,-11.9580078125,737.7313232421875,-50.741363525390625,-38.908294677734375,-25.062286376953125,-75.28878784179688
-166.43801879882812,36.363372802734375,-30.201812744140625,-22.96063232421875,22.85002326965332,20.622657775878906,-21.12371826171875,751.4422607421875,-53.30072021484375,-46.71900939941406,-21.902740478515625,-71.46322631835938
-148.56582641601562,6.397003173828125,-28.60113525390625,-41.7314453125,6.7350172996521,18.433948516845703,-14.6610107421875,749.0927124023438,-53.865234375,-46.77046203613281,-15.45831298828125,-79.01934814453125
-141.80184936523438,17.24188232421875,-26.479736328125,-105.28672790527344,8.840692520141602,17.901840209960938,-15.1275634765625,733.2353515625,-49.65724182128906,-43.396514892578125,-19.798431396484375,-71.54670715332031
-165.3041229248047,29.518096923828125,-26.4571533203125,-98.48289489746094,15.170679092407227,19.087949752807617,-12.12200927734375,746.9227905273438,-53.268310546875,-41.990997314453125,-33.101959228515625,-74.00666809082031
-154.9524688720703,45.11859130859375,-28.705078125,-84.33567810058594,21.069887161254883,20.41613006591797,-13.006866455078125,750.17138671875,-55.63011169433594,-47.79981994628906,-16.127197265625,-76.81332397460938
-168.78363037109375,-5.995819091796875,-29.265838623046875,-56.50788879394531,11.432886123657227,19.7590389251709,-19.142974853515625,751.5338134765625,-52.64202880859375,-42.758026123046875,-4.551544189453125,-72.61705017089844
-165.11459350585938,29.022064208984375,-29.45806884765625,-53.92546081542969,8.832134246826172,16.822914123535156,-18.12652587890625,747.4541015625,-53.71998596191406,-43.32806396484375,-22.322784423828125,-70.82572937011719
-163.49790954589844,48.248138427734375,-30.0977783203125,-47.57843017578125,21.07471466064453,19.585464477539062,-17.604705810546875,751.0942993164062,-52.14659118652344,-43.86480712890625,-24.431488037109375,-73.78837585449219
-162.4210968017578,50.205047607421875,-27.85821533203125,-39.75848388671875,8.43908977508545,18.496828079223633,-18.32049560546875,749.263427734375,-57.87677001953125,-44.09233093261719,-29.24969482421875,-69.19844055175781
-165.5568084716797,39.104400634765625,-28.568450927734375,-64.81790161132812,10.436516761779785,18.04451560974121,-20.48712158203125,743.2060546875,-52.504058837890625,-41.384979248046875,-28.404388427734375,-64.54635620117188
-159.8770751953125,7.186614990234375,-25.547515869140625,-113.36734008789062,10.698089599609375,18.48223114013672,-11.4361572265625,736.5802612304688,-50.0281982421875,-40.348785400390625,-11.126922607421875,-72.830810546875
-154.42982482910156,39.23297119140625,-28.200897216796875,-70.55723571777344,11.213191986083984,21.966676712036133,-18.72235107421875,739.3585205078125,-49.89869689941406,-42.7205810546875,-18.066009521484375,-69.84500122070312
-152.30673217773438,54.95843505859375,-28.0762939453125,-37.50665283203125,9.863057136535645,20.1453800201416,-19.259796142578125,741.872802734375,-50.49113464355469,-44.05168151855469,-45.66954040527344,-70.15138244628906
-159.69619750976562,53.362060546875,-28.812042236328125,-92.06016540527344,13.47970962524414,20.43982696533203,-15.889434814453125,740.9304809570312,-50.48768615722656,-40.2733154296875,-28.54541015625,-71.38603210449219
-162.73606872558594,26.88800048828125,-29.2784423828125,-96.23074340820312,18.478986740112305,18.423145294189453,-13.431427001953125,748.39306640625,-53.01768493652344,-42.42529296875,-24.9915771484375,-73.01559448242188
-157.64773559570312,52.869964599609375,-28.82958984375,-25.27838134765625,16.56121063232422,17.845460891723633,-20.2679443359375,736.6134033203125,-47.93806457519531,-39.073883056640625,-22.64178466796875,-72.083984375
-156.36151123046875,42.97003173828125,-29.738861083984375,-27.6258544921875,18.274263381958008,17.64432144165039,-23.569183349609375,755.5181274414062,-57.21734619140625,-47.436920166015625,-22.127899169921875,-71.064208984375
-158.19833374023438,33.084442138671875,-28.91412353515625,-59.91102600097656,16.35506820678711,19.593364715576172,-16.377410888671875,750.7652587890625,-54.453765869140625,-43.60577392578125,-21.963409423828125,-74.91471862792969
-173.68487548828125,29.555755615234375,-28.999267578125,-88.702880859375,19.55062484741211,20.73244857788086,-6.402801513671875,753.9644165039062,-52.862762451171875,-44.589691162109375,-26.892181396484375,-80.54011535644531
-165.486083984375,37.5029296875,-30.08251953125,-119.95571899414062,5.514710903167725,17.165279388427734,-20.59002685546875,756.2334594726562,-55.52287292480469,-45.69209289550781,-24.2313232421875,-70.04469299316406
-156.782470703125,30.941162109375,-27.380523681640625,-64.61343383789062,14.390100479125977,18.583751678466797,-15.3828125,749.69189453125,-57.406707763671875,-45.21051025390625,-20.009521484375,-74.03962707519531
-181.54025268554688,42.18548583984375,-25.317230224609375,-78.20625305175781,13.54951000213623,20.834964752197266,-9.634521484375,755.5802612304688,-57.47792053222656,-44.344207763671875,-26.1650390625,-76.13700866699219
-168.45556640625,32.93170166015625,-26.95147705078125,-39.0362548828125,6.950772285461426,17.068571090698242,-15.177886962890625,745.3125,-53.37184143066406,-42.807586669921875,-21.995330810546875,-70.94804382324219
-186.01181030273438,27.25799560546875,-28.919097900390625,-37.084075927734375,21.82939338684082,18.795639038085938,-18.20068359375,758.8350830078125,-55.17158508300781,-45.5169677734375,-12.637115478515625,-72.59979248046875
-166.60943603515625,12.167144775390625,-27.24591064453125,-98.55252075195312,9.141976356506348,20.832645416259766,-13.55841064453125,746.064208984375,-51.48846435546875,-46.498992919921875,-2.0457763671875,-74.99400329589844
-155.55690002441406,42.868804931640625,-29.41363525390625,-111.3294677734375,23.29159927368164,20.52581787109375,-15.409576416015625,753.307861328125,-56.12022399902344,-43.60858154296875,-11.22247314453125,-76.17344665527344
-174.00177001953125,30.2142333984375,-30.63818359375,-36.43829345703125,12.191286087036133,20.22287368774414,-12.823638916015625,760.1677856445312,-52.916229248046875,-49.26814270019531,-2.45550537109375,-80.11872863769531
-177.07730102539062,36.946533203125,-31.786041259765625,-42.3997802734375,15.86689281463623,18.78546905517578,-22.086395263671875,762.656005859375,-54.939361572265625,-47.12940979003906,-11.98663330078125,-74.73733520507812
-179.4013214111328,69.57369995117188,-27.453887939453125,-54.01402282714844,23.672956466674805,22.55746841430664,-14.231597900390625,757.8527221679688,-54.34722900390625,-47.760467529296875,-27.084991455078125,-79.206298828125
-151.4623260498047,10.592376708984375,-30.986175537109375,-74.74105834960938,17.2379207611084,19.07806396484375,-14.882354736328125,744.7333984375,-51.11399841308594,-44.21455383300781,-19.042938232421875,-73.88470458984375
-158.43678283691406,15.21868896484375,-28.05157470703125,-75.43157958984375,17.639915466308594,18.605438232421875,-17.90606689453125,744.3604125976562,-53.769317626953125,-43.142120361328125,-13.27667236328125,-70.67971801757812
-180.8566436767578,29.4071044921875,-31.573577880859375,-28.557220458984375,27.884374618530273,19.8490047454834,-21.321319580078125,761.47998046875,-54.02769470214844,-46.448028564453125,-13.440521240234375,-75.81686401367188
-165.18023681640625,42.355377197265625,-28.828033447265625,-8.02838134765625,42.4719123840332,22.163787841796875,-13.795166015625,750.807861328125,-56.08563232421875,-43.808746337890625,-31.05029296875,-73.74240112304688
-161.1939697265625,34.891754150390625,-28.493927001953125,-46.79826354980469,47.44483947753906,20.569923400878906,-17.068878173828125,746.392333984375,-52.675872802734375,-44.68446350097656,-19.545562744140625,-73.99461364746094
-177.2151336669922,43.279632568359375,-29.56646728515625,-75.16732788085938,37.73023986816406,22.594066619873047,-16.356048583984375,764.4542236328125,-54.58580017089844,-47.219024658203125,-25.38824462890625,-77.82687377929688
-175.3565673828125,52.50347900390625,-28.418670654296875,-20.9759521484375,44.39264678955078,22.483779907226562,-15.57647705078125,752.9758911132812,-52.65861511230469,-46.84440612792969,-30.28887939453125,-73.54409790039062
-161.67059326171875,25.113037109375,-28.184661865234375,-37.4132080078125,39.40421676635742,19.412521362304688,-9.577239990234375,745.787353515625,-52.805419921875,-41.562774658203125,-11.6712646484375,-77.37245178222656
-156.6732177734375,25.925048828125,-27.245086669921875,-91.08883666992188,45.94639587402344,19.617267608642578,-22.3875732421875,747.78662109375,-55.99652099609375,-44.82725524902344,-16.6053466796875,-71.187744140625
-136.43563842773438,47.715362548828125,-31.0216064453125,-25.170135498046875,19.889707565307617,19.480207443237305,-17.99298095703125,753.5572509765625,-59.166046142578125,-46.39497375488281,-37.460357666015625,-74.70867919921875
-163.24169921875,25.82470703125,-29.48150634765625,-129.22828674316406,19.69406509399414,19.00105094909668,-9.027435302734375,753.6616821289062,-51.17247009277344,-48.23297119140625,-23.011810302734375,-77.96189880371094
-163.43043518066406,39.53289794921875,-29.4971923828125,-119.68649291992188,43.60020446777344,19.755508422851562,-21.13916015625,749.9563598632812,-50.00892639160156,-44.071624755859375,-23.206512451171875,-72.32220458984375
-150.06690979003906,38.624786376953125,-28.603759765625,-105.40570068359375,18.431482315063477,21.144502639770508,-19.0738525390625,728.6705932617188,-44.05400085449219,-35.274749755859375,-32.47705078125,-71.37100219726562
-171.10971069335938,42.907379150390625,-29.163482666015625,-34.607086181640625,14.387311935424805,20.21673011779785,-16.4183349609375,744.3343505859375,-49.705810546875,-43.3916015625,-28.381805419921875,-72.4451904296875
-149.6774444580078,52.609130859375,-27.48773193359375,-34.63702392578125,20.104503631591797,18.26820945739746,-16.868194580078125,736.2866821289062,-50.24467468261719,-41.430694580078125,-41.138214111328125,-70.54847717285156
-149.85411071777344,45.60284423828125,-26.701446533203125,-117.21363830566406,37.41419219970703,21.752334594726562,-16.9801025390625,732.7396850585938,-49.977569580078125,-38.256500244140625,-30.463714599609375,-69.25180053710938
-154.90843200683594,50.637603759765625,-29.668060302734375,-25.2454833984375,31.341672897338867,20.430675506591797,-23.3021240234375,747.3546142578125,-55.553924560546875,-44.39433288574219,-30.378936767578125,-69.84735107421875
-164.44284057617188,34.03216552734375,-25.228240966796875,-91.08717346191406,20.681129455566406,21.010759353637695,-14.4755859375,731.463623046875,-50.707427978515625,-37.460906982421875,-26.33148193359375,-69.21920776367188
-157.3618927001953,62.373138427734375,-29.097625732421875,-95.34840393066406,20.188194274902344,17.682523727416992,-21.009033203125,747.9031372070312,-56.697357177734375,-42.837493896484375,-32.179412841796875,-69.63282775878906
-176.0665283203125,26.394805908203125,-28.589385986328125,-38.462158203125,14.739689826965332,19.01012420654297,-11.094970703125,745.9448852539062,-50.0765380859375,-42.771148681640625,-10.749267578125,-74.15074157714844
-173.18833923339844,79.75225830078125,-24.977508544921875,-99.00355529785156,16.521564483642578,20.360401153564453,-23.858917236328125,740.6958618164062,-51.15870666503906,-41.353729248046875,-58.28694152832031,-65.46583557128906
-143.85084533691406,44.950164794921875,-28.62432861328125,-127.65403747558594,27.10879898071289,21.251087188720703,-12.96270751953125,741.9174194335938,-53.38624572753906,-44.26148986816406,-49.76446533203125,-74.18695068359375
-145.42494201660156,36.11260986328125,-26.184417724609375,-67.07795715332031,24.32884979248047,20.6012020111084,-12.84991455078125,742.0406494140625,-57.0450439453125,-43.81573486328125,-32.125762939453125,-75.89143371582031
-163.84825134277344,25.83721923828125,-28.292999267578125,-56.45936584472656,17.023576736450195,17.662654876708984,-17.905242919921875,751.3497314453125,-53.55104064941406,-45.3984375,-23.75250244140625,-75.67778015136719
-168.17218017578125,56.25799560546875,-29.21026611328125,-20.188812255859375,21.891958236694336,20.102176666259766,-18.91705322265625,750.1197509765625,-54.64775085449219,-45.04132080078125,-30.2445068359375,-71.45143127441406
-159.79762268066406,44.406829833984375,-29.746826171875,-78.28147888183594,24.5638427734375,19.680187225341797,-17.110382080078125,750.6289672851562,-50.91497802734375,-45.06620788574219,-30.421234130859375,-76.93840026855469
-181.3356475830078,24.2193603515625,-29.161590576171875,-110.35256958007812,31.480953216552734,21.052255630493164,-14.59100341796875,756.5074462890625,-50.107391357421875,-45.75750732421875,-15.9503173828125,-76.02473449707031
-169.39785766601562,41.1103515625,-30.893035888671875,-39.242156982421875,27.344629287719727,20.82291030883789,-23.61407470703125,758.0175170898438,-55.735809326171875,-43.86126708984375,-21.941162109375,-70.40728759765625
-143.37046813964844,27.8048095703125,-28.634613037109375,-19.83184814453125,15.810256004333496,19.073022842407227,-17.390899658203125,742.9510498046875,-54.47145080566406,-40.96478271484375,-25.6192626953125,-77.39833068847656
-161.97125244140625,51.089752197265625,-28.385284423828125,-21.255767822265625,24.54241943359375,22.180431365966797,-19.51202392578125,743.8167724609375,-53.66380310058594,-41.905609130859375,-40.640899658203125,-69.55050659179688
-175.97406005859375,42.979644775390625,-29.671356201171875,-49.40394592285156,12.595909118652344,18.91627311706543,-14.95166015625,757.2752075195312,-54.61195373535156,-44.69242858886719,-24.26837158203125,-74.79168701171875
-162.65652465820312,48.319488525390625,-31.650970458984375,-77.75794982910156,7.562674045562744,19.734527587890625,-15.686370849609375,755.1669921875,-56.53736877441406,-45.05584716796875,-31.809783935546875,-72.63899230957031
-172.91424560546875,46.278717041015625,-29.682586669921875,-89.24955749511719,12.430465698242188,20.315338134765625,-17.39044189453125,767.0098266601562,-57.017822265625,-48.72029113769531,-23.45953369140625,-77.81480407714844
-162.77932739257812,25.143798828125,-30.285614013671875,-68.31304931640625,23.67896842956543,20.33913803100586,-17.404388427734375,755.42529296875,-54.8236083984375,-47.97373962402344,-23.908294677734375,-73.06727600097656
-146.0911102294922,48.987762451171875,-25.353790283203125,-16.109619140625,36.11433410644531,20.066709518432617,-19.99517822265625,739.3165893554688,-58.006988525390625,-41.740325927734375,-33.55096435546875,-69.18124389648438
-169.7513427734375,24.727294921875,-24.363677978515625,-51.71148681640625,36.637672424316406,19.5386962890625,-8.14593505859375,737.37841796875,-48.90940856933594,-41.4097900390625,-29.706878662109375,-74.17375183105469
-147.4267578125,14.79217529296875,-26.408935546875,-83.74574279785156,21.219833374023438,21.026247024536133,-13.275299072265625,731.4185791015625,-51.80461120605469,-39.197021484375,-30.873504638671875,-68.70001220703125
-169.2655029296875,73.05621337890625,-28.91046142578125,-73.46739196777344,37.04862976074219,21.316879272460938,-23.383941650390625,744.2183227539062,-53.77659606933594,-40.559326171875,-41.3546142578125,-66.31591796875
-144.26473999023438,60.808624267578125,-26.7867431640625,-126.09129333496094,20.933303833007812,20.158573150634766,-16.577880859375,733.3855590820312,-50.47430419921875,-41.608245849609375,-53.667449951171875,-68.66171264648438
-170.51173400878906,13.152130126953125,-28.1295166015625,-132.62545776367188,18.65397071838379,18.200395584106445,-12.473419189453125,752.1090087890625,-54.17900085449219,-45.970794677734375,-10.851104736328125,-73.12205505371094
-153.39974975585938,73.94113159179688,-27.39306640625,-28.44366455078125,14.933012008666992,20.42654800415039,-24.1695556640625,734.3733520507812,-53.1815185546875,-40.4527587890625,-37.24896240234375,-64.30369567871094
-140.3349609375,34.96502685546875,-28.407958984375,-59.25541687011719,17.326032638549805,19.282276153564453,-20.16497802734375,733.66015625,-50.8690185546875,-41.2744140625,-36.150360107421875,-69.98957824707031
-176.52645874023438,79.27545166015625,-25.902557373046875,-97.39271545410156,21.508481979370117,19.842647552490234,-16.576202392578125,746.5389404296875,-49.82771301269531,-41.238006591796875,-48.869293212890625,-73.65782165527344
-165.2243194580078,42.37847900390625,-27.7105712890625,-89.87617492675781,15.673271179199219,18.435029983520508,-14.561309814453125,747.5029296875,-53.75465393066406,-44.10791015625,-10.458831787109375,-73.79812622070312
-146.06788635253906,21.7401123046875,-27.419464111328125,-50.100189208984375,6.715867042541504,17.834869384765625,-12.6588134765625,738.5098266601562,-50.703277587890625,-43.21368408203125,-28.1915283203125,-74.64543151855469
-149.2476806640625,15.79864501953125,-29.119110107421875,-67.22781372070312,16.42410659790039,18.964059829711914,-11.055084228515625,742.9555053710938,-52.89604187011719,-41.50653076171875,-28.046051025390625,-74.62557983398438
-168.704345703125,18.084716796875,-27.285369873046875,-7.6884765625,31.35622787475586,21.15412139892578,-13.868499755859375,744.9932861328125,-52.02705383300781,-43.2452392578125,-27.633758544921875,-71.29579162597656
-159.55886840820312,61.144561767578125,-30.4140625,-66.08538818359375,27.374792098999023,21.17060089111328,-16.248382568359375,744.4771728515625,-52.42353820800781,-44.34002685546875,-43.238525390625,-70.64053344726562
-164.08651733398438,29.919647216796875,-27.370025634765625,-55.81915283203125,11.415544509887695,19.601917266845703,-15.541229248046875,748.917724609375,-51.81269836425781,-46.01615905761719,-26.819610595703125,-76.12174987792969
-167.1488037109375,17.111236572265625,-29.1431884765625,-61.942840576171875,28.384401321411133,17.378429412841797,-15.090728759765625,747.7193603515625,-53.582244873046875,-41.071990966796875,-18.674560546875,-70.67190551757812
-175.84988403320312,37.89996337890625,-28.238433837890625,-47.16139221191406,36.19497299194336,20.42703628540039,-18.919036865234375,751.78759765625,-55.19975280761719,-45.06591796875,-31.99652099609375,-70.10797119140625
-166.28147888183594,34.212554931640625,-27.9305419921875,-108.57926940917969,21.86770248413086,19.678695678710938,-14.468994140625,754.9068603515625,-53.19590759277344,-47.65568542480469,-26.82861328125,-74.55087280273438
-151.18885803222656,10.17303466796875,-25.99176025390625,-56.83656311035156,32.280826568603516,21.528278350830078,-17.1732177734375,728.31982421875,-49.76237487792969,-36.66107177734375,-32.637176513671875,-62.421722412109375
-163.06507873535156,18.094207763671875,-28.00274658203125,-116.31521606445312,11.859411239624023,19.258075714111328,-14.6434326171875,744.2630615234375,-49.04931640625,-42.869720458984375,-14.431793212890625,-72.52824401855469
-142.31414794921875,46.138885498046875,-28.82183837890625,-62.6802978515625,9.523907661437988,17.674789428710938,-18.404449462890625,735.00830078125,-49.22929382324219,-44.133453369140625,-35.720245361328125,-71.36064147949219
-169.53878784179688,41.98114013671875,-29.788726806640625,-93.64152526855469,30.585765838623047,21.834209442138672,-18.6036376953125,750.643310546875,-53.02799987792969,-42.555206298828125,-33.191375732421875,-70.2286376953125
-157.5186767578125,26.769439697265625,-25.903045654296875,-75.90310668945312,14.758541107177734,17.211811065673828,-13.956085205078125,743.3228149414062,-55.26788330078125,-41.87896728515625,-20.1871337890625,-72.2794189453125
-174.83355712890625,40.255615234375,-29.497100830078125,-60.37059020996094,16.04079818725586,19.73541259765625,-20.2589111328125,764.852294921875,-57.621337890625,-49.17790222167969,-43.241607666015625,-71.06097412109375
-146.88223266601562,28.38446044921875,-24.764862060546875,-36.41558837890625,26.455915451049805,20.06136131286621,-21.3414306640625,732.6331176757812,-52.23103332519531,-41.63592529296875,-24.496002197265625,-67.79753112792969
-171.54222106933594,45.34613037109375,-26.3472900390625,-26.75067138671875,35.484214782714844,19.941059112548828,-12.3214111328125,749.19970703125,-53.93135070800781,-45.272003173828125,-54.684478759765625,-77.12306213378906
-153.3052215576172,37.909942626953125,-27.289764404296875,-60.62666320800781,31.624893188476562,20.27915382385254,-19.249298095703125,738.9044799804688,-53.656494140625,-45.67852783203125,-38.164398193359375,-66.53349304199219
-182.5810546875,13.995147705078125,-27.735321044921875,-24.3602294921875,3.207279682159424,17.421798706054688,-17.329498291015625,744.3500366210938,-51.32331848144531,-41.861724853515625,-16.99285888671875,-64.88957214355469
-156.35545349121094,59.063446044921875,-26.213043212890625,-38.056884765625,32.53070831298828,20.398441314697266,-23.614990234375,733.1409301757812,-52.52210998535156,-40.3077392578125,-36.212982177734375,-64.54093933105469
-164.695556640625,45.645050048828125,-26.216522216796875,17.798095703125,30.062746047973633,19.25729751586914,-12.0501708984375,731.752197265625,-50.23710632324219,-39.30548095703125,-33.788604736328125,-69.60015869140625
-155.9918975830078,32.0902099609375,-30.532135009765625,-74.2713623046875,14.544007301330566,22.87084197998047,-16.503570556640625,746.7796020507812,-50.234588623046875,-44.74674987792969,-10.18548583984375,-74.61360168457031
-160.00062561035156,37.3175048828125,-30.6241455078125,-88.84442138671875,13.960070610046387,20.850296020507812,-17.765716552734375,754.1051025390625,-52.65516662597656,-45.1785888671875,-35.3492431640625,-73.4903564453125
-147.19482421875,40.480316162109375,-29.983917236328125,-73.79043579101562,17.110013961791992,21.086292266845703,-11.740631103515625,745.7981567382812,-55.780517578125,-42.1842041015625,-33.9537353515625,-79.88346862792969
-165.5011749267578,53.017913818359375,-25.64886474609375,-89.09042358398438,21.202594757080078,19.91277313232422,-15.4315185546875,737.0077514648438,-49.20460510253906,-40.45379638671875,-46.56593322753906,-68.74986267089844
-159.45579528808594,27.43035888671875,-27.77825927734375,-57.099273681640625,21.95257568359375,18.82813835144043,-14.14129638671875,738.6095581054688,-46.28898620605469,-41.705230712890625,-29.747589111328125,-76.00650024414062
-141.9219512939453,6.818939208984375,-27.18438720703125,-24.038665771484375,39.287498474121094,21.493532180786133,-15.050201416015625,727.1246337890625,-50.31365966796875,-39.910491943359375,-4.735260009765625,-72.59883117675781
-162.2617950439453,48.279266357421875,-30.251800537109375,-30.219482421875,52.507930755615234,21.049678802490234,-13.397857666015625,751.845703125,-53.79444885253906,-43.616943359375,-35.875823974609375,-76.31748962402344
-170.6371612548828,42.563751220703125,-28.0772705078125,-67.626708984375,37.98136901855469,18.99985694885254,-19.1456298828125,751.859619140625,-52.43940734863281,-43.755889892578125,-41.863861083984375,-74.17889404296875
-163.3601837158203,40.084991455078125,-30.1134033203125,-64.41123962402344,28.404573440551758,20.578510284423828,-19.071014404296875,751.773681640625,-49.73968505859375,-46.13165283203125,-19.65020751953125,-76.4896240234375
-173.08908081054688,34.61273193359375,-27.21759033203125,-118.31057739257812,27.03409767150879,21.863590240478516,-11.90765380859375,747.9031982421875,-50.6358642578125,-45.93199157714844,-24.69091796875,-76.16081237792969
-142.12660217285156,70.24078369140625,-26.483154296875,-93.09901428222656,20.8392276763916,19.00850486755371,-10.05084228515625,741.365966796875,-55.137725830078125,-48.017120361328125,-46.53507995605469,-76.96330261230469
-152.7242431640625,65.7969970703125,-28.380828857421875,-55.35565185546875,24.946205139160156,20.286865234375,-19.293609619140625,741.7296752929688,-53.17976379394531,-43.37188720703125,-35.3516845703125,-73.59619140625
-146.5297088623047,10.692352294921875,-28.959075927734375,-50.952667236328125,21.7101993560791,18.917638778686523,-14.5748291015625,746.7367553710938,-53.342041015625,-46.26045227050781,-9.598724365234375,-75.50788879394531
-158.7698516845703,10.321319580078125,-30.789093017578125,-99.71650695800781,10.031577110290527,20.416324615478516,-18.32257080078125,750.4744873046875,-50.25599670410156,-44.35374450683594,-16.80084228515625,-74.71247863769531
-151.35887145996094,27.005615234375,-27.96142578125,-134.21395874023438,17.694091796875,20.415348052978516,-11.49407958984375,753.2442016601562,-57.80250549316406,-47.84132385253906,-28.35723876953125,-75.24101257324219
-161.6471710205078,47.74993896484375,-26.768768310546875,-94.14608764648438,15.681816101074219,15.727947235107422,-18.161285400390625,738.97216796875,-51.12095642089844,-42.736785888671875,-42.9498291015625,-66.45486450195312
-165.57615661621094,46.319000244140625,-27.69830322265625,-70.59873962402344,26.76719093322754,20.04808235168457,-15.137115478515625,740.055419921875,-52.26972961425781,-39.942108154296875,-43.426544189453125,-69.0689697265625
-177.30889892578125,31.69140625,-31.514373779296875,-89.41813659667969,33.166561126708984,19.258312225341797,-18.0972900390625,758.5289306640625,-53.26519775390625,-46.01322937011719,-24.40142822265625,-72.32241821289062
-164.33297729492188,22.631439208984375,-27.45892333984375,-70.91799926757812,15.639510154724121,18.686080932617188,-12.26373291015625,740.228759765625,-50.81083679199219,-44.70245361328125,-19.977691650390625,-68.89750671386719
-160.0081329345703,46.28033447265625,-28.03564453125,-71.53266906738281,37.11679458618164,20.70905113220215,-15.588226318359375,744.2754516601562,-52.31913757324219,-43.72052001953125,-46.62876892089844,-69.8585205078125
-147.24111938476562,71.86395263671875,-29.938507080078125,-11.57586669921875,17.99994468688965,20.186176300048828,-20.6798095703125,746.2730712890625,-54.62104797363281,-42.390045166015625,-36.330291748046875,-72.97200012207031
-194.09002685546875,72.5487060546875,-28.783172607421875,-45.634063720703125,10.878425598144531,18.872804641723633,-18.251739501953125,750.7664794921875,-47.25294494628906,-41.11279296875,-42.542510986328125,-66.08447265625
-169.3933563232422,38.09783935546875,-33.451446533203125,-63.64591979980469,25.84941864013672,19.550899505615234,-23.009307861328125,769.83349609375,-56.74102783203125,-51.166259765625,-23.534576416015625,-76.14801025390625
-179.9462890625,37.489532470703125,-28.396026611328125,-43.15191650390625,33.0947151184082,18.33755111694336,-14.069854736328125,757.885986328125,-53.659454345703125,-46.91038513183594,-27.3905029296875,-74.54962158203125
-159.99830627441406,40.536163330078125,-28.900543212890625,-103.55882263183594,20.051799774169922,18.42138671875,-16.3834228515625,754.3499145507812,-53.65788269042969,-45.2811279296875,-24.38018798828125,-78.82412719726562
-147.1829071044922,80.22366333007812,-27.086212158203125,-51.748382568359375,13.311704635620117,19.58307456970215,-14.716033935546875,730.9778442382812,-52.521728515625,-40.6419677734375,-55.541168212890625,-70.94328308105469
-163.2427520751953,39.976898193359375,-25.220947265625,-49.773406982421875,20.03199577331543,18.751827239990234,-13.689239501953125,738.9852905273438,-55.161102294921875,-45.66307067871094,-27.29132080078125,-68.83935546875
-150.2582244873047,23.958251953125,-28.23687744140625,-86.01991271972656,32.36293411254883,21.182239532470703,-17.497467041015625,746.062255859375,-57.640472412109375,-41.475921630859375,-24.227783203125,-75.12660217285156
-147.46681213378906,25.07720947265625,-28.441314697265625,-68.49400329589844,41.801151275634766,21.073516845703125,-14.493194580078125,737.4573974609375,-50.38885498046875,-41.752960205078125,-12.4771728515625,-74.04656982421875
-170.45846557617188,38.264923095703125,-28.803802490234375,-67.19721984863281,27.20571517944336,21.449356079101562,-18.3892822265625,754.9449462890625,-51.117340087890625,-44.785125732421875,-30.828887939453125,-74.99746704101562
-163.64620971679688,40.405914306640625,-26.0399169921875,-38.051727294921875,49.827842712402344,22.08282470703125,-17.995330810546875,741.1100463867188,-53.395111083984375,-41.32403564453125,-41.17431640625,-70.04165649414062
-163.3015899658203,33.7481689453125,-28.693634033203125,-106.09233093261719,39.57670211791992,20.205677032470703,-17.55712890625,754.0269775390625,-54.492431640625,-45.10618591308594,-29.133056640625,-74.441650390625
-176.74749755859375,7.022735595703125,-29.492828369140625,-13.74261474609375,38.705299377441406,19.937917709350586,-18.121002197265625,763.0546875,-55.40260314941406,-49.0897216796875,13.095977783203125,-79.25947570800781
-176.6244354248047,30.35784912109375,-26.00341796875,-64.2628173828125,34.785850524902344,19.89282989501953,-19.494171142578125,743.95263671875,-52.13958740234375,-41.31689453125,-22.00830078125,-67.66583251953125
-149.68142700195312,24.50537109375,-29.621490478515625,-94.65118408203125,16.038055419921875,18.922840118408203,-14.144317626953125,753.8004150390625,-56.689544677734375,-49.490325927734375,-21.730926513671875,-75.81535339355469
-161.19601440429688,47.944854736328125,-28.0443115234375,-106.75494384765625,13.135144233703613,20.651260375976562,-11.764312744140625,738.4002685546875,-51.21966552734375,-40.150421142578125,-27.575347900390625,-70.564208984375
-140.5144500732422,43.31292724609375,-26.320587158203125,-69.05538940429688,6.561801433563232,17.684816360473633,-10.65484619140625,729.6026000976562,-51.25767517089844,-38.92913818359375,-37.391510009765625,-74.21815490722656
-155.2540283203125,40.782958984375,-26.0430908203125,-90.38214111328125,12.574823379516602,19.572311401367188,-17.142730712890625,731.1025390625,-53.06791687011719,-40.493682861328125,-47.20509338378906,-62.8192138671875
-166.80368041992188,45.113983154296875,-24.575927734375,-88.49185180664062,23.00956153869629,19.556781768798828,-14.21600341796875,738.44140625,-53.296356201171875,-42.500213623046875,-32.57745361328125,-71.10319519042969
-153.2421417236328,8.587249755859375,-28.533935546875,-60.206878662109375,30.30783462524414,19.841571807861328,-16.65399169921875,747.4803466796875,-54.30229187011719,-41.24224853515625,-24.847259521484375,-74.35267639160156
